,userID,timestamp
193,1909638741,2018-12-11 22:07:33
192,DylanThomas,2018-12-11 22:07:53
191,5566634538,2018-12-11 22:07:55
190,jiangtao12168,2018-12-11 22:07:59
189,2755028105,2018-12-11 22:08:13
188,2299681404,2018-12-11 22:08:17
187,pen888,2018-12-11 22:08:26
10,lym0128,2018-12-11 22:08:33
148,andy3278,2018-12-11 22:08:35
186,6169311415,2018-12-11 22:08:54
185,3148456577,2018-12-11 22:09:43
184,wracky,2018-12-11 22:09:55
69,5941616421,2018-12-11 22:10:29
152,ifnews,2018-12-11 22:10:49
183,3827484059,2018-12-11 22:10:52
0,5796256762,2018-12-11 22:10:59
134,1051292340,2018-12-11 22:11:25
182,120226345,2018-12-11 22:12:07
67,1956066064,2018-12-11 22:12:34
66,2139520130,2018-12-11 22:13:27
147,hhyangxiang,2018-12-11 22:13:33
180,1934167307,2018-12-11 22:13:38
65,bikoi55,2018-12-11 22:13:50
64,2260301205,2018-12-11 22:14:18
179,6216957555,2018-12-11 22:14:28
178,1669919613,2018-12-11 22:14:33
63,forestmorning,2018-12-11 22:14:36
62,3065818413,2018-12-11 22:14:38
177,6263224154,2018-12-11 22:15:35
166,muchunshan,2018-12-11 22:15:36
61,1666872181,2018-12-11 22:15:59
59,benyson,2018-12-11 22:16:44
58,wenlongyuan,2018-12-11 22:16:47
57,1490134904,2018-12-11 22:16:56
13,dubiao,2018-12-11 22:16:57
146,5924244219,2018-12-11 22:16:58
11,6390316599,2018-12-11 22:16:58
10,1997458877,2018-12-11 22:17:12
56,ivanfy,2018-12-11 22:17:15
55,2166753977,2018-12-11 22:17:25
12,1221128077,2018-12-11 22:18:07
145,6499127009,2018-12-11 22:18:10
54,1696887054,2018-12-11 22:18:19
176,2490734504,2018-12-11 22:18:21
175,1807625382,2018-12-11 22:18:32
174,1856848404,2018-12-11 22:18:38
173,6188457227,2018-12-11 22:18:39
53,1792310094,2018-12-11 22:18:44
52,6382003128,2018-12-11 22:19:13
9,5121340053,2018-12-11 22:19:29
8,3132334665,2018-12-11 22:19:35
51,2844909562,2018-12-11 22:19:52
172,2684459063,2018-12-11 22:19:58
50,1720120382,2018-12-11 22:20:33
171,1027915727,2018-12-11 22:21:33
170,6356424653,2018-12-11 22:21:38
169,3959626954,2018-12-11 22:22:05
168,5781008098,2018-12-11 22:22:49
48,1584458571,2018-12-11 22:24:06
9,biomarvel,2018-12-11 22:24:15
167,3691417172,2018-12-11 22:24:31
47,danielwu555,2018-12-11 22:24:32
166,1239689467,2018-12-11 22:25:02
165,1726877263,2018-12-11 22:25:55
164,2207723952,2018-12-11 22:26:07
144,2779033401,2018-12-11 22:26:11
163,6602740922,2018-12-11 22:26:37
46,5832507395,2018-12-11 22:26:43
143,5610984377,2018-12-11 22:26:57
45,2036864670,2018-12-11 22:27:10
161,6533623788,2018-12-11 22:27:12
44,greenmist,2018-12-11 22:27:37
160,6568286875,2018-12-11 22:27:42
159,3212981870,2018-12-11 22:28:02
158,5993460782,2018-12-11 22:28:16
6,1988274755,2018-12-11 22:28:19
157,3629870905,2018-12-11 22:28:40
43,1135028612,2018-12-11 22:28:59
8,1029855941,2018-12-11 22:29:05
5,huxijin,2018-12-11 22:29:16
42,yaleguanye,2018-12-11 22:29:20
156,6728302677,2018-12-11 22:29:33
890,3288049331,2018-12-11 22:29:50
142,5123143393,2018-12-11 22:29:56
41,2186062267,2018-12-11 22:29:58
889,6409137562,2018-12-11 22:30:09
888,1210319601,2018-12-11 22:30:27
7,2024872551,2018-12-11 22:30:28
887,6732584323,2018-12-11 22:30:47
886,2528854647,2018-12-11 22:30:52
885,2324562782,2018-12-11 22:30:52
883,2099694301,2018-12-11 22:31:01
884,1677558737,2018-12-11 22:31:01
11,1597780110,2018-12-11 22:31:02
155,yellowlancer,2018-12-11 22:31:05
882,6509934606,2018-12-11 22:31:05
881,TSS24,2018-12-11 22:31:16
154,1800317500,2018-12-11 22:31:20
6,1758930355,2018-12-11 22:31:27
141,3149045125,2018-12-11 22:31:38
879,5821436413,2018-12-11 22:31:43
878,2758411534,2018-12-11 22:31:44
153,6697797766,2018-12-11 22:31:46
152,2101642272,2018-12-11 22:31:51
139,taburis,2018-12-11 22:31:52
40,1965889795,2018-12-11 22:32:03
877,forever520tt,2018-12-11 22:32:05
876,linchao86,2018-12-11 22:32:15
875,2464014085,2018-12-11 22:32:16
874,6570800541,2018-12-11 22:32:24
873,6065820420,2018-12-11 22:32:27
872,5805344164,2018-12-11 22:32:37
138,1710381591,2018-12-11 22:32:39
871,6046987114,2018-12-11 22:32:49
39,5012802913,2018-12-11 22:32:50
870,1847321985,2018-12-11 22:32:51
869,3289913520,2018-12-11 22:32:57
868,3315315114,2018-12-11 22:32:59
151,dianjiren31680466,2018-12-11 22:32:59
38,fangchu616,2018-12-11 22:33:02
867,5156361013,2018-12-11 22:33:06
866,1176037701,2018-12-11 22:33:07
137,1047674440,2018-12-11 22:33:13
136,zihangw,2018-12-11 22:33:19
865,5671047849,2018-12-11 22:33:22
864,1235251754,2018-12-11 22:33:22
37,jjjwy,2018-12-11 22:33:24
863,1930605211,2018-12-11 22:33:33
5,1709092505,2018-12-11 22:33:55
135,1400868623,2018-12-11 22:34:02
862,325898909,2018-12-11 22:34:05
861,518156768,2018-12-11 22:34:08
860,2709876063,2018-12-11 22:34:10
859,6791170843,2018-12-11 22:34:11
4,1049281911,2018-12-11 22:34:15
150,6104978810,2018-12-11 22:34:19
149,2189545700,2018-12-11 22:34:29
858,2953400192,2018-12-11 22:34:33
857,536812318,2018-12-11 22:34:34
856,1032579462,2018-12-11 22:34:55
855,1685009467,2018-12-11 22:35:01
854,5709046088,2018-12-11 22:35:13
853,6574322006,2018-12-11 22:35:26
36,2496472512,2018-12-11 22:35:32
852,1678032091,2018-12-11 22:35:43
35,6004203251,2018-12-11 22:35:48
148,2454694015,2018-12-11 22:35:49
34,1674325387,2018-12-11 22:35:49
147,1457988713,2018-12-11 22:35:57
10,1413601425,2018-12-11 22:36:13
850,6626485263,2018-12-11 22:36:24
146,1674905161,2018-12-11 22:36:29
33,942259555,2018-12-11 22:36:35
849,6854641917,2018-12-11 22:36:36
848,3746594470,2018-12-11 22:36:43
32,1867411141,2018-12-11 22:36:44
145,1747150823,2018-12-11 22:37:01
847,6326882361,2018-12-11 22:37:11
134,infantem,2018-12-11 22:37:13
846,2423374815,2018-12-11 22:37:19
31,5448909456,2018-12-11 22:37:30
845,6317948953,2018-12-11 22:37:33
844,1482152493,2018-12-11 22:37:38
843,2126479120,2018-12-11 22:37:47
842,1711908680,2018-12-11 22:37:48
30,1751698273,2018-12-11 22:37:53
841,3096947371,2018-12-11 22:38:00
840,5850306793,2018-12-11 22:38:10
142,weiweiwei0591,2018-12-11 22:38:11
133,angle5254,2018-12-11 22:38:13
144,maomaoxiong79,2018-12-11 22:38:19
839,3348389744,2018-12-11 22:38:25
838,2398149553,2018-12-11 22:38:32
836,davidzen98,2018-12-11 22:38:42
837,5881173832,2018-12-11 22:38:42
835,cauyixian,2018-12-11 22:38:47
834,joseph1974,2018-12-11 22:38:57
143,1267141183,2018-12-11 22:39:00
132,accuratespeculation,2018-12-11 22:39:01
142,1884240372,2018-12-11 22:39:05
832,17135894,2018-12-11 22:39:10
831,1666589200,2018-12-11 22:39:12
9,ayang020,2018-12-11 22:39:13
830,1400684122,2018-12-11 22:39:14
29,drmedrma,2018-12-11 22:39:15
829,kailiang1,2018-12-11 22:39:20
828,loverrain,2018-12-11 22:39:29
827,2906467550,2018-12-11 22:39:40
141,6070971478,2018-12-11 22:39:40
128,wzhongguomeng,2018-12-11 22:39:52
826,5699449105,2018-12-11 22:39:53
16,1690898540,2018-12-11 22:39:57
825,1842206374,2018-12-11 22:39:59
824,3974047673,2018-12-11 22:40:06
28,5246651640,2018-12-11 22:40:09
140,6258660791,2018-12-11 22:40:10
139,cdliangdong,2018-12-11 22:40:17
823,totoqd,2018-12-11 22:40:33
822,675024410,2018-12-11 22:40:42
821,2198240964,2018-12-11 22:40:46
820,fanzhendong,2018-12-11 22:40:51
130,1992726562,2018-12-11 22:40:57
819,2452330303,2018-12-11 22:40:58
129,1300750002,2018-12-11 22:41:00
818,5289515824,2018-12-11 22:41:01
817,1234CP,2018-12-11 22:41:01
816,1065711463,2018-12-11 22:41:07
815,6576941697,2018-12-11 22:41:10
814,1846624163,2018-12-11 22:41:15
813,2038295010,2018-12-11 22:41:27
7,applecheng,2018-12-11 22:41:47
812,6163382274,2018-12-11 22:41:54
811,1497368471,2018-12-11 22:41:56
810,6690792720,2018-12-11 22:41:59
809,3199393712,2018-12-11 22:42:07
808,2535201472,2018-12-11 22:42:08
807,571100698,2018-12-11 22:42:09
138,xiaodaoxinxi,2018-12-11 22:42:16
806,lilijuan9659,2018-12-11 22:42:23
8,1786727612,2018-12-11 22:42:26
137,2197097460,2018-12-11 22:42:48
805,1031459132,2018-12-11 22:42:49
3,fgfg,2018-12-11 22:42:49
136,5642563329,2018-12-11 22:42:55
804,5610921024,2018-12-11 22:42:57
803,1781565834,2018-12-11 22:43:05
802,xiatao1234567,2018-12-11 22:43:07
801,208130001,2018-12-11 22:43:07
27,1439216560,2018-12-11 22:43:13
800,1632931331,2018-12-11 22:43:21
134,6018228099,2018-12-11 22:43:31
133,tsci,2018-12-11 22:43:32
132,2790807631,2018-12-11 22:43:35
799,2514154352,2018-12-11 22:43:39
798,6319119285,2018-12-11 22:43:43
131,6784341159,2018-12-11 22:43:44
797,oralsac,2018-12-11 22:44:14
796,bcchenjinghao,2018-12-11 22:44:14
131,chenhaiying001,2018-12-11 22:44:15
130,6596949488,2018-12-11 22:44:23
129,234409616,2018-12-11 22:44:36
795,6873969263,2018-12-11 22:44:36
793,3198731734,2018-12-11 22:44:40
26,3808045134,2018-12-11 22:44:42
792,277118347,2018-12-11 22:45:08
791,6783627209,2018-12-11 22:45:08
7,2515574693,2018-12-11 22:45:19
127,2723850383,2018-12-11 22:45:20
790,3013328697,2018-12-11 22:45:23
789,u275064054,2018-12-11 22:45:26
788,6427204271,2018-12-11 22:45:29
25,2447042964,2018-12-11 22:45:31
787,1157053654,2018-12-11 22:45:32
786,1811523877,2018-12-11 22:45:37
126,2440477191,2018-12-11 22:45:41
785,1730983285,2018-12-11 22:45:41
784,1998988241,2018-12-11 22:45:52
15,1397142601,2018-12-11 22:45:54
783,3614919764,2018-12-11 22:46:06
4,hgfxia,2018-12-11 22:46:08
782,1894136272,2018-12-11 22:46:11
11,5544846343,2018-12-11 22:46:13
780,2189865821,2018-12-11 22:46:14
779,gogolive,2018-12-11 22:46:37
128,1406103830,2018-12-11 22:46:43
778,1114896151,2018-12-11 22:46:47
777,1691527891,2018-12-11 22:46:56
776,147926199,2018-12-11 22:47:03
24,liang,2018-12-11 22:47:12
775,6113447849,2018-12-11 22:47:19
773,6098019387,2018-12-11 22:47:38
772,1783993342,2018-12-11 22:47:50
125,1573729422,2018-12-11 22:48:01
127,271155868,2018-12-11 22:48:05
23,1676669390,2018-12-11 22:48:05
124,6655283649,2018-12-11 22:48:07
771,3178596137,2018-12-11 22:48:10
0,breakingnews,2018-12-11 22:48:16
126,6280658057,2018-12-11 22:48:17
770,6303498198,2018-12-11 22:48:19
769,2273149857,2018-12-11 22:48:24
123,2034050070,2018-12-11 22:48:32
768,1448070090,2018-12-11 22:48:46
767,1233753457,2018-12-11 22:48:49
766,5567220335,2018-12-11 22:49:06
765,3212382591,2018-12-11 22:49:07
764,1686245495,2018-12-11 22:49:14
763,xjzhiku,2018-12-11 22:49:18
762,1752288297,2018-12-11 22:49:19
761,3204488994,2018-12-11 22:49:25
760,3995360845,2018-12-11 22:49:34
125,6522890528,2018-12-11 22:49:35
124,3060652355,2018-12-11 22:49:42
759,1741460727,2018-12-11 22:49:49
758,5915508487,2018-12-11 22:49:51
757,6401104306,2018-12-11 22:49:54
756,5794887387,2018-12-11 22:50:14
123,337188853,2018-12-11 22:50:15
755,5535927615,2018-12-11 22:50:22
14,2042962053,2018-12-11 22:50:23
3,1400615550,2018-12-11 22:50:24
122,luoxiaoluoluo,2018-12-11 22:50:25
754,1768861442,2018-12-11 22:50:27
753,1352395181,2018-12-11 22:50:36
752,5747045511,2018-12-11 22:50:39
121,5317958454,2018-12-11 22:50:40
122,hotspace18822033771,2018-12-11 22:50:40
751,2405308481,2018-12-11 22:50:42
750,2763232285,2018-12-11 22:50:45
121,2726779175,2018-12-11 22:50:49
749,2819192380,2018-12-11 22:50:57
8,usstockroll,2018-12-11 22:50:57
13,1663515970,2018-12-11 22:51:03
748,5579841017,2018-12-11 22:51:08
12,shanghuanufang,2018-12-11 22:51:10
747,1971306474,2018-12-11 22:51:11
746,iibabynet,2018-12-11 22:51:13
120,1598621157,2018-12-11 22:51:13
745,6182050919,2018-12-11 22:51:16
119,5606989806,2018-12-11 22:51:33
744,dlfd,2018-12-11 22:51:42
743,6476838334,2018-12-11 22:51:48
742,1947453053,2018-12-11 22:51:59
22,5337369101,2018-12-11 22:52:00
741,zhangzhr626,2018-12-11 22:52:03
21,2915671657,2018-12-11 22:52:09
117,6657160118,2018-12-11 22:52:11
739,5416128907,2018-12-11 22:52:15
738,xiongshiqing,2018-12-11 22:52:17
737,5802824114,2018-12-11 22:52:24
116,5776840932,2018-12-11 22:52:37
736,3010184305,2018-12-11 22:52:38
1,laochen,2018-12-11 22:52:45
735,6726003785,2018-12-11 22:52:52
20,1598811324,2018-12-11 22:53:04
40,bjshi,2018-12-11 22:53:15
734,5301420472,2018-12-11 22:53:15
733,1909819607,2018-12-11 22:53:17
732,willxiaoyi,2018-12-11 22:53:21
731,6607094959,2018-12-11 22:53:22
730,2092189935,2018-12-11 22:53:25
729,2154847924,2018-12-11 22:53:40
728,6745951272,2018-12-11 22:53:49
727,2384032233,2018-12-11 22:54:17
726,319675666,2018-12-11 22:54:30
725,hongyiyang,2018-12-11 22:54:34
113,1195964023,2018-12-11 22:54:37
723,1257152291,2018-12-11 22:54:54
8,amibaba,2018-12-11 22:54:58
112,2011579977,2018-12-11 22:55:02
721,mcmachaogavin,2018-12-11 22:55:06
2,wulongdefencenews,2018-12-11 22:55:19
720,6567987644,2018-12-11 22:55:21
718,alamo1981,2018-12-11 22:55:25
111,1651754240,2018-12-11 22:55:27
19,2635802641,2018-12-11 22:55:30
716,1002104523,2018-12-11 22:55:40
717,1004312680,2018-12-11 22:55:41
110,6003563967,2018-12-11 22:55:45
108,1325834650,2018-12-11 22:56:00
715,2190359223,2018-12-11 22:56:01
714,5146893714,2018-12-11 22:56:05
713,6268040581,2018-12-11 22:56:13
107,6764867582,2018-12-11 22:56:20
106,5869479451,2018-12-11 22:56:30
710,5953362902,2018-12-11 22:57:15
709,1490935571,2018-12-11 22:57:15
5,2881193060,2018-12-11 22:57:16
708,1034322934,2018-12-11 22:57:18
105,3165618280,2018-12-11 22:57:21
120,1230409035,2018-12-11 22:57:29
706,6023881471,2018-12-11 22:57:42
705,6145884782,2018-12-11 22:57:46
33,newoutlook,2018-12-11 22:57:57
704,zjc747,2018-12-11 22:58:20
703,3029199235,2018-12-11 22:58:30
359,5356007368,2018-12-11 22:58:31
358,yufei86,2018-12-11 22:58:32
357,6704582025,2018-12-11 22:58:33
10,2168643433,2018-12-11 22:58:37
356,6049499536,2018-12-11 22:58:39
355,6556386987,2018-12-11 22:58:40
354,2683611852,2018-12-11 22:58:42
119,lei7451,2018-12-11 22:58:49
104,5690873748,2018-12-11 22:58:51
352,6605498401,2018-12-11 22:58:54
353,nana310,2018-12-11 22:58:54
4,208999461,2018-12-11 22:59:01
118,1447902522,2018-12-11 22:59:03
351,2674170055,2018-12-11 22:59:23
350,2135189690,2018-12-11 22:59:25
702,1578360110,2018-12-11 22:59:31
701,272211033,2018-12-11 22:59:40
349,2240144031,2018-12-11 22:59:42
102,dynasty,2018-12-11 22:59:44
348,3273354225,2018-12-11 22:59:50
100,315965557,2018-12-11 23:00:00
347,ShixuanCheng,2018-12-11 23:00:00
346,2573774431,2018-12-11 23:00:01
345,levin35,2018-12-11 23:00:06
700,6747294337,2018-12-11 23:00:07
344,6498920120,2018-12-11 23:00:10
99,5220602946,2018-12-11 23:00:11
699,3237218127,2018-12-11 23:00:12
343,abenawaiting,2018-12-11 23:00:13
147,flygardenia,2018-12-11 23:00:13
342,6405135303,2018-12-11 23:00:14
341,1768818280,2018-12-11 23:00:16
111,machoche,2018-12-11 23:00:18
340,1403347224,2018-12-11 23:00:28
18,2303016290,2018-12-11 23:00:39
339,1752738961,2018-12-11 23:00:39
338,5864256265,2018-12-11 23:00:41
41,phoenixnewmedia,2018-12-11 23:00:49
0,leavingpriest,2018-12-11 23:00:51
698,kobe1989,2018-12-11 23:00:52
697,3508932194,2018-12-11 23:00:54
337,3820926980,2018-12-11 23:00:55
696,5067127180,2018-12-11 23:00:56
336,1451555205,2018-12-11 23:00:58
695,chengdanli,2018-12-11 23:01:04
335,2403064085,2018-12-11 23:01:04
0,1673664492,2018-12-11 23:01:05
334,5367715570,2018-12-11 23:01:11
333,1201868740,2018-12-11 23:01:13
694,1778594751,2018-12-11 23:01:20
9,1687540447,2018-12-11 23:01:20
151,3884543088,2018-12-11 23:01:20
97,1830265555,2018-12-11 23:01:22
2,2163937421,2018-12-11 23:01:25
332,chenarong,2018-12-11 23:01:27
693,3547960535,2018-12-11 23:01:29
331,1843100421,2018-12-11 23:01:30
267,1130060480,2018-12-11 23:01:35
266,2129211311,2018-12-11 23:01:37
692,2737633563,2018-12-11 23:01:39
265,3030959913,2018-12-11 23:01:41
264,5504677534,2018-12-11 23:01:42
330,jubulanni,2018-12-11 23:01:44
328,6240024987,2018-12-11 23:01:45
155,1180842141,2018-12-11 23:01:45
329,3215229912,2018-12-11 23:01:45
263,2147858462,2018-12-11 23:01:45
691,2010087367,2018-12-11 23:01:46
262,6398561994,2018-12-11 23:01:47
17,2105129783,2018-12-11 23:01:48
261,2364528261,2018-12-11 23:01:50
260,6040227250,2018-12-11 23:01:54
327,1147298365,2018-12-11 23:01:55
259,3752792832,2018-12-11 23:01:56
258,5635146089,2018-12-11 23:01:57
117,5503423194,2018-12-11 23:01:58
256,538012822,2018-12-11 23:02:00
326,azenisyoung,2018-12-11 23:02:02
690,1867590021,2018-12-11 23:02:03
154,2163649510,2018-12-11 23:02:04
153,5447114524,2018-12-11 23:02:07
152,lwshanbd,2018-12-11 23:02:08
325,2184662657,2018-12-11 23:02:08
255,3292400672,2018-12-11 23:02:08
689,1416156741,2018-12-11 23:02:09
151,5506365491,2018-12-11 23:02:09
53,xujingboblog,2018-12-11 23:02:12
688,2776405071,2018-12-11 23:02:14
254,5602027584,2018-12-11 23:02:15
96,chinayujun,2018-12-11 23:02:16
253,zhujiang73,2018-12-11 23:02:21
252,276033226,2018-12-11 23:02:24
251,6722332356,2018-12-11 23:02:28
687,6793643010,2018-12-11 23:02:28
116,6034112159,2018-12-11 23:02:30
324,Lekanyunqi,2018-12-11 23:02:31
101,tetimes,2018-12-11 23:02:33
150,2688667165,2018-12-11 23:02:34
685,3262172197,2018-12-11 23:02:38
684,5136547121,2018-12-11 23:02:39
323,6005903964,2018-12-11 23:02:41
16,5695403142,2018-12-11 23:02:42
322,6504653722,2018-12-11 23:02:44
115,5985630428,2018-12-11 23:02:48
250,3025202113,2018-12-11 23:02:48
149,1487310814,2018-12-11 23:02:51
249,2641844965,2018-12-11 23:02:53
148,6506123044,2018-12-11 23:02:54
147,zhao234,2018-12-11 23:02:55
683,3264833262,2018-12-11 23:02:56
13,1437694522,2018-12-11 23:03:03
15,1073638285,2018-12-11 23:03:05
248,1730635342,2018-12-11 23:03:07
12,272472255,2018-12-11 23:03:07
94,1409314535,2018-12-11 23:03:13
247,koonoono,2018-12-11 23:03:16
146,1154294991,2018-12-11 23:03:16
246,800890902,2018-12-11 23:03:17
321,1645939417,2018-12-11 23:03:19
682,2866962154,2018-12-11 23:03:22
681,5272983803,2018-12-11 23:03:22
320,1752983057,2018-12-11 23:03:24
319,qqqoooppp,2018-12-11 23:03:25
35,1871263364,2018-12-11 23:03:26
245,money2989,2018-12-11 23:03:32
318,6285364159,2018-12-11 23:03:32
680,tonglintony,2018-12-11 23:03:33
679,1343006051,2018-12-11 23:03:34
145,3952148641,2018-12-11 23:03:36
317,2178610094,2018-12-11 23:03:37
144,6350082560,2018-12-11 23:03:38
243,5470087040,2018-12-11 23:03:41
242,6182340546,2018-12-11 23:03:47
241,1926227373,2018-12-11 23:03:49
240,budianshanren,2018-12-11 23:03:56
0,2931323820,2018-12-11 23:03:57
11,6038322776,2018-12-11 23:04:02
10,5474215953,2018-12-11 23:04:06
676,diule,2018-12-11 23:04:08
184,5122605412,2018-12-11 23:04:10
239,2626172885,2018-12-11 23:04:10
675,kaxierfjj,2018-12-11 23:04:12
143,5569420206,2018-12-11 23:04:13
315,2809403372,2018-12-11 23:04:15
34,6502777192,2018-12-11 23:04:16
92,6544897275,2018-12-11 23:04:20
238,5242859379,2018-12-11 23:04:21
142,deguozhanche,2018-12-11 23:04:24
237,5073133494,2018-12-11 23:04:29
314,2671183882,2018-12-11 23:04:31
313,2193828233,2018-12-11 23:04:33
674,vladimirchen,2018-12-11 23:04:34
236,6589607569,2018-12-11 23:04:34
141,3610602260,2018-12-11 23:04:35
3,6427671540,2018-12-11 23:04:37
235,3201754307,2018-12-11 23:04:42
32,financeifeng,2018-12-11 23:04:44
234,1841521444,2018-12-11 23:04:44
140,5676173229,2018-12-11 23:04:44
233,zssjZLY,2018-12-11 23:04:46
91,6453161448,2018-12-11 23:04:51
64,dongfan,2018-12-11 23:04:53
181,1464809045,2018-12-11 23:04:55
232,4siling0,2018-12-11 23:04:57
139,1764002871,2018-12-11 23:05:01
9,6337263949,2018-12-11 23:05:01
8,5697552840,2018-12-11 23:05:05
231,3664077640,2018-12-11 23:05:05
230,jingyaoyaoya,2018-12-11 23:05:10
138,2972867702,2018-12-11 23:05:13
158,3213837940,2018-12-11 23:05:15
156,5738135629,2018-12-11 23:05:17
157,3229206060,2018-12-11 23:05:17
311,1822329002,2018-12-11 23:05:20
672,5721626901,2018-12-11 23:05:22
90,1465862403,2018-12-11 23:05:24
671,339799906,2018-12-11 23:05:25
114,6599122245,2018-12-11 23:05:26
228,1778777104,2018-12-11 23:05:30
137,3269614851,2018-12-11 23:05:43
310,2594870291,2018-12-11 23:05:44
136,2392687425,2018-12-11 23:05:52
309,2104397550,2018-12-11 23:05:54
155,1973002495,2018-12-11 23:05:56
308,simsilver,2018-12-11 23:05:57
227,1717217047,2018-12-11 23:06:00
6,2985748642,2018-12-11 23:06:01
113,1893591037,2018-12-11 23:06:02
307,6262048510,2018-12-11 23:06:03
226,2718273892,2018-12-11 23:06:03
154,wzg1219,2018-12-11 23:06:06
306,2632074001,2018-12-11 23:06:07
135,allen10west,2018-12-11 23:06:08
112,1926965367,2018-12-11 23:06:08
225,6704981351,2018-12-11 23:06:11
224,5261369787,2018-12-11 23:06:12
134,5591011139,2018-12-11 23:06:12
669,5724298560,2018-12-11 23:06:15
222,2835768515,2018-12-11 23:06:20
221,locxi,2018-12-11 23:06:20
223,5256160774,2018-12-11 23:06:20
153,6581234576,2018-12-11 23:06:23
133,1282057112,2018-12-11 23:06:26
305,2680130061,2018-12-11 23:06:27
152,3777400554,2018-12-11 23:06:27
132,2722969613,2018-12-11 23:06:30
304,5672506894,2018-12-11 23:06:31
220,2378229381,2018-12-11 23:06:33
219,6212570720,2018-12-11 23:06:33
303,336730001,2018-12-11 23:06:36
151,wsqmm2010,2018-12-11 23:06:39
14,1882427333,2018-12-11 23:06:39
218,2041477023,2018-12-11 23:06:41
217,1734417054,2018-12-11 23:06:43
302,1819667487,2018-12-11 23:06:43
88,2263938600,2018-12-11 23:06:43
301,cxj1031,2018-12-11 23:06:44
667,1372890697,2018-12-11 23:06:46
300,5036547523,2018-12-11 23:06:48
216,6626853931,2018-12-11 23:06:49
131,3313532275,2018-12-11 23:06:50
130,5291903197,2018-12-11 23:06:53
298,pai3141592653,2018-12-11 23:06:56
299,1593123627,2018-12-11 23:06:57
666,3645092321,2018-12-11 23:07:03
150,1694361583,2018-12-11 23:07:03
111,2049211017,2018-12-11 23:07:05
215,dfcheng,2018-12-11 23:07:06
665,1980858172,2018-12-11 23:07:10
214,1766751153,2018-12-11 23:07:12
297,3549945074,2018-12-11 23:07:12
296,6213117529,2018-12-11 23:07:14
295,opencookie,2018-12-11 23:07:18
129,3822463494,2018-12-11 23:07:21
213,2251064804,2018-12-11 23:07:21
128,2005351763,2018-12-11 23:07:21
149,5245172839,2018-12-11 23:07:23
0,kqdpku,2018-12-11 23:07:23
110,2116362250,2018-12-11 23:07:24
212,2837372184,2018-12-11 23:07:29
664,6392786748,2018-12-11 23:07:29
211,5331477129,2018-12-11 23:07:32
148,3681636930,2018-12-11 23:07:34
663,5709000024,2018-12-11 23:07:38
127,tongenjia,2018-12-11 23:07:41
